R_ID,Zone,System,Province,Resource,technology,Existing_Cap_MW,Existing_Cap_MWh,cod,status,owner,quota_allocation,New_Build,Inv_Cost_per_MWyr,Inv_Cost_per_MWhyr,capex_mw,Fixed_OM_Cost_per_MWyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Max_Cap_MW,Min_Power_MW,Ramp_Up_Percentage,Ramp_Dn_Percentage,Commit,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Up_Time,Down_Time,Eff_Up,Eff_Down,THERM,VRE,STOR,JETP,post_JETP,JETP_r,RE,priority
1,1,jawa_bali,dki_jakarta,pltgu_muara_karang_blok_1__2_,ccgt,1074,0,,operating,pln,,-1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,,,,0,
2,1,jawa_bali,dki_jakarta,pltu_muara_karan_4_5_,coal,324,0,,operating,pln,,-1,1360000,0,0,40000,0,0.12,224,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
3,1,jawa_bali,dki_jakarta,pltgu_muara_karang_blok_3_gt,ccgt,300,0,,operating,pln,,-1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,,,,0,
4,1,jawa_bali,dki_jakarta,pltd_senayan,diesel,100,0,,operating,pln,,-1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,,,,0,
5,1,jawa_bali,dki_jakarta,pltgu_priok_blok_1_2__3,ccgt,1815,0,,operating,pln,,-1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,,,,0,
6,1,jawa_bali,dki_jakarta,pltgu_jawa2,ccgt,600,0,,operating,pln,,-1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,,,,0,
7,2,jawa_bali,banten,pltu_ipp_lbe,coal,625,0,,operating,ipp,,-1,1360000,0,0,40000,0,0.12,224,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
8,2,jawa_bali,banten,pltu_suralaya_18,coal,3802,0,,operating,pln,,-1,1480000,0,0,54900,0,0.11,1200,0.25,0.05,0.05,1,60,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
9,2,jawa_bali,banten,pltu_jawa7,coal,1882,0,,operating,pln,,-1,1480000,0,0,54900,0,0.11,1200,0.25,0.05,0.05,1,60,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
10,2,jawa_bali,banten,pltgu_cilegon,ccgt,660,0,,operating,pln,,-1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,,,,0,
11,2,jawa_bali,banten,pltu_lontar_13,coal,30,0,,operating,pln,,-1,1600000,0,0,43900,0,0.12,14,0.25,0.035,0.035,1,110,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
12,2,jawa_bali,banten,pltu_labuhan_12,coal,560,0,,operating,pln,,-1,1360000,0,0,40000,0,0.12,224,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
13,3,jawa_bali,west_jawa,pltgu_muara_tawar_blok_1__5,ccgt,829,0,,operating,pln,,-1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,,,,0,
14,3,jawa_bali,west_jawa,pltg_muara_tawar_blok_2_3_4,gas,1114,0,,operating,pln,,-1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,,,,0,
15,3,jawa_bali,west_jawa,plta_cirata_18,hydropower,984,0,,operating,pln,,-1,2000000,0,0,36200,0,0.62,180,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
16,3,jawa_bali,west_jawa,plta_saguling_14,hydropower,698,0,,operating,pln,,-1,2000000,0,0,36200,0,0.62,180,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
17,3,jawa_bali,west_jawa,plta_ipp_jatiluhur,hydropower,180,0,,operating,ipp,,-1,2000000,0,0,36200,0,0.62,180,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
18,3,jawa_bali,west_jawa,pltg_ipp_cikarang_listrindo,gas,150,0,,operating,ipp,,-1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,,,,0,
19,3,jawa_bali,west_jawa,pltgu_ipp_bekasi_power,ccgt,119,0,,operating,ipp,,-1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,,,,0,
20,3,jawa_bali,west_jawa,pltu_indramayu_13,coal,870,0,,operating,pln,,-1,1360000,0,0,40000,0,0.12,224,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
21,3,jawa_bali,west_jawa,pltu_pelabuhan_ratu_13,coal,969,0,,operating,pln,,-1,1360000,0,0,40000,0,0.12,224,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
22,3,jawa_bali,west_jawa,plta_rajamandala,hydropower,47,0,,operating,pln,,-1,2200000,0,0,40200,0,0.48,43,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
23,3,jawa_bali,west_jawa,pltu_ipp_cirebon,coal,660,0,,operating,ipp,,-1,1360000,0,0,40000,0,0.12,224,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
24,4,jawa_bali,central_jawa,plta_jawa_tengah_tersebar_,hydropower,296,0,,operating,pln,,-1,2000000,0,0,36200,0,0.62,180,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
25,4,jawa_bali,central_jawa,pltp_jawa_tengah_tersebar,geothermal,45,0,,operating,pln,,-1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
26,4,jawa_bali,central_jawa,pltm_jawa_tengah_tersebar,hydropower_mini,9.25,0,,operating,pln,,-1,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
27,4,jawa_bali,central_jawa,pltgu_tambalorok_blok_1__2,ccgt,810,0,,operating,pln,,-1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,,,,0,
28,4,jawa_bali,central_jawa,pltgu_tambaklorok,ccgt,110,0,,operating,pln,,-1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,,,,0,
29,4,jawa_bali,central_jawa,pltu_ipp_tanjung_jati_b_14,coal,2644,0,,operating,pln,,-1,1480000,0,0,54900,0,0.11,1200,0.25,0.05,0.05,1,60,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
30,4,jawa_bali,central_jawa,pltu_rembang_12,coal,560,0,,operating,pln,,-1,1360000,0,0,40000,0,0.12,224,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
31,4,jawa_bali,central_jawa,pltu_adipala,coal,615,0,,operating,pln,,-1,1360000,0,0,40000,0,0.12,224,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
32,4,jawa_bali,central_jawa,pltu_ipp_cilacap_13,coal,1176,0,,operating,pln,,-1,1480000,0,0,54900,0,0.11,1200,0.25,0.05,0.05,1,60,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
33,4,jawa_bali,central_jawa,pltu_jawa_8,coal,945,0,,operating,pln,,-1,1360000,0,0,40000,0,0.12,224,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
34,6,jawa_bali,east_jawa,pltu_tanjung_awarwar_12,coal,646,0,,operating,pln,,-1,1360000,0,0,40000,0,0.12,224,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
35,6,jawa_bali,east_jawa,plta_jawa_timur_tersebar,hydropower,264,0,,operating,pln,,-1,2000000,0,0,36200,0,0.62,180,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
36,6,jawa_bali,east_jawa,pltgu_gresik_blok_13,ccgt,1400,0,,operating,pln,,-1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,,,,0,
37,6,jawa_bali,east_jawa,pltu_gresik_14,coal,493,0,,operating,pln,,-1,1360000,0,0,40000,0,0.12,224,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
38,6,jawa_bali,east_jawa,pltgu_grati_blok_13,ccgt,1394,0,,operating,pln,,-1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,,,,0,
39,6,jawa_bali,east_jawa,grati_addon_blok_2,ccgt,183,0,,operating,pln,,-1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,,,,0,
40,6,jawa_bali,east_jawa,pltu_paiton_1_29,coal,1355,0,,operating,pln,,-1,1480000,0,0,54900,0,0.11,1200,0.25,0.05,0.05,1,60,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
41,6,jawa_bali,east_jawa,pltu_ipp_paiton_35678,coal,3253,0,,operating,ipp,,-1,1480000,0,0,54900,0,0.11,1200,0.25,0.05,0.05,1,60,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
42,6,jawa_bali,east_jawa,pltu_pacitan_12,coal,560,0,,operating,pln,,-1,1360000,0,0,40000,0,0.12,224,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
43,7,jawa_bali,bali,pltg_gilimanuk,gas,130,0,,operating,pln,,-1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,,,,0,
44,7,jawa_bali,bali,pltg_pemaron_12,gas,80,0,,operating,pln,,-1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,,,,0,
45,7,jawa_bali,bali,pltu_ipp_celukan_bawang_13,coal,80,0,,operating,ipp,,-1,1600000,0,0,43900,0,0.12,14,0.25,0.035,0.035,1,110,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
46,7,jawa_bali,bali,pltgdgd_pesenggaran,gas,344,0,,operating,pln,,-1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,,,,0,
47,1,jawa_bali,dki_jakarta,muara_karang,ccgt,200,0,,construction,pln,0,0,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,,,,0,
48,1,jawa_bali,dki_jakarta,sunter,trash,35,0,,funding,ipp,0,1,2500000,0,0,125000,0,13.5,1.2,0,1,1,0,0,0,0,None,0,0,1,1,0,0,0,,,,1,
49,1,jawa_bali,dki_jakarta,jawabali_kuota_tersebar,trash,50,0,,plan,ipp,1,1,2500000,0,0,125000,0,13.5,1.2,0,1,1,0,0,0,0,None,0,0,1,1,0,0,0,,,,1,
50,2,jawa_bali,banten,lontar_exp,coal,315,0,,construction,pln,0,0,1360000,0,0,40000,0,0.12,224,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
51,2,jawa_bali,banten,ciktok,hydropower_mini,4.2,0,,construction,ipp,0,0,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
52,2,jawa_bali,banten,cibareno_1,hydropower_mini,5,0,,plan,ipp,0,1,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
53,2,jawa_bali,banten,cikamunding,hydropower_mini,6,0,,plan,ipp,0,1,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
54,2,jawa_bali,banten,jawabali_kuota_tersebar,hydropower_mini,15,0,,plan,ipp,1,1,2200000,0,0,40200,0,0.48,43,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
55,6,jawa_bali,east_jawa,sepanjang,solar,0.5,0,,plan,pln,0,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
56,2,jawa_bali,banten,palau_panjang_dedieselisasi,solar,1,0,,plan,ipp,0,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
57,2,jawa_bali,banten,banten,wind,100,0,,plan,pln,0,1,1280000,0,0,51000,0,0,55,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
58,2,jawa_bali,banten,jawabali_kuota_tersebar,hydropower_mini,3,0,,plan,ipp,1,1,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
59,6,jawa_bali,east_jawa,sepanjang,solar,1,0,,plan,pln,0,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
60,2,jawa_bali,banten,banten,wind,100,0,,plan,pln,0,1,1280000,0,0,51000,0,0,55,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
61,2,jawa_bali,banten,rawadano_ftp2,geothermal,30,0,,exploration,ipp,0,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
62,6,jawa_bali,east_jawa,gili_iyang_dedieselisasi,solar,1.6,0,,plan,ipp,0,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
63,6,jawa_bali,east_jawa,ketapang_dedieselisasi,solar,2,0,,plan,ipp,0,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
64,2,jawa_bali,banten,jawabali_kuota_tersebar,trash,40,0,,plan,ipp,1,1,2500000,0,0,125000,0,13.5,1.2,0,1,1,0,0,0,0,None,0,0,1,1,0,0,0,,,,1,
65,2,jawa_bali,banten,jawa9,coal,1000,0,,construction,ipp,0,0,1480000,0,0,54900,0,0.11,1200,0.25,0.05,0.05,1,60,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
66,6,jawa_bali,east_jawa,raas_dedieselisasi,solar,2.6,0,,plan,ipp,0,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
67,2,jawa_bali,banten,jawa10,coal,1000,0,,construction,ipp,0,0,1480000,0,0,54900,0,0.11,1200,0.25,0.05,0.05,1,60,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
68,2,jawa_bali,banten,rawadano_ftp2,geothermal,80,0,,exploration,ipp,0,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
69,4,jawa_bali,central_jawa,karimunjawa,solar,3,0,,plan,pln,0,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
70,6,jawa_bali,east_jawa,sapeken_dedieselisasi,solar,3.2,0,,plan,ipp,0,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
71,6,jawa_bali,east_jawa,gili_genting_dedieselisasi,solar,3.4,0,,plan,ipp,0,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
72,2,jawa_bali,banten,jawabali_kuota_tersebar,geothermal,40,0,,plan,ipp,1,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
73,3,jawa_bali,west_jawa,jatigede_ftp2,hydropower,55,0,,construction,pln,0,0,2000000,0,0,36200,0,0.62,180,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
74,3,jawa_bali,west_jawa,jatigede_ftp2,hydropower,55,0,,construction,pln,0,0,2000000,0,0,36200,0,0.62,180,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
75,3,jawa_bali,west_jawa,jawal,ccgt,880,0,,construction,ipp,0,0,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,,,,0,
76,3,jawa_bali,west_jawa,jawal,ccgt,880,0,,construction,ipp,0,0,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,,,,0,
77,3,jawa_bali,west_jawa,muara_tawar_addon_blok_2,ccgt,150,0,,construction,pln,0,0,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,,,,0,
78,3,jawa_bali,west_jawa,cibanteng,hydropower_mini,4.2,0,,construction,ipp,0,0,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
79,3,jawa_bali,west_jawa,cibuni_mandiri,hydropower_mini,2,0,,construction,ipp,0,0,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
80,3,jawa_bali,west_jawa,ciherang,hydropower_mini,1.5,0,,construction,ipp,0,0,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
81,3,jawa_bali,west_jawa,cikaengan,hydropower_mini,5.1,0,,construction,ipp,0,0,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
82,3,jawa_bali,west_jawa,cikandang,hydropower_mini,6,0,,construction,ipp,0,0,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
83,3,jawa_bali,west_jawa,cikaso_3,hydropower_mini,9.9,0,,construction,ipp,0,0,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
84,3,jawa_bali,west_jawa,cileunca,hydropower_mini,1,0,,construction,ipp,0,0,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
85,3,jawa_bali,west_jawa,muara_tawar_addon_blok_3,ccgt,250,0,,construction,pln,0,0,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,,,,0,
86,3,jawa_bali,west_jawa,muara_tawar_addon_blok_4,ccgt,250,0,,construction,pln,0,0,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,,,,0,
87,3,jawa_bali,west_jawa,cibuni,hydropower_mini,3.2,0,,construction,ipp,0,0,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
88,3,jawa_bali,west_jawa,cikaengan2,hydropower_mini,7.2,0,,construction,ipp,0,0,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
89,3,jawa_bali,west_jawa,jayamukti,hydropower_mini,2.3,0,,construction,ipp,0,0,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
90,3,jawa_bali,west_jawa,kertamukti,hydropower_mini,6.3,0,,funding,ipp,0,1,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
91,3,jawa_bali,west_jawa,pareang,hydropower_mini,2.8,0,,funding,ipp,0,1,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
92,7,jawa_bali,bali,nusa_penida,solar,3.5,0,,plan,pln,0,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
93,3,jawa_bali,west_jawa,jawal_ftp2,coal,924,0,,construction,ipp,0,0,1360000,0,0,40000,0,0.12,224,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
94,3,jawa_bali,west_jawa,cimandiri,hydropower_mini,4.4,0,,funding,ipp,0,1,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
95,3,jawa_bali,west_jawa,jawabali_kuota_tersebar,hydropower_mini,16.7,0,,plan,ipp,1,1,2200000,0,0,40200,0,0.48,43,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
96,3,jawa_bali,west_jawa,patuha_ftp2,geothermal,55,0,,construction,ipp,0,0,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
97,6,jawa_bali,east_jawa,mandangin_dedieselisasi,solar,4,0,,plan,ipp,0,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
98,3,jawa_bali,west_jawa,jawa_barat,wind,60,0,,plan,ipp,0,1,1280000,0,0,51000,0,0,55,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
99,3,jawa_bali,west_jawa,jawabali_kuota_tersebar,hydropower_mini,55.8,0,,plan,ipp,1,1,2000000,0,0,36200,0,0.62,180,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
100,3,jawa_bali,west_jawa,cibuni_ftp2,geothermal,10,0,,exploration,ipp,0,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
101,6,jawa_bali,east_jawa,bawean,solar,5,0,,plan,pln,0,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
102,6,jawa_bali,east_jawa,sapudi_dedieselisasi,solar,7.3,0,,plan,ipp,0,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
103,3,jawa_bali,west_jawa,jawabali_kuota_tersebar,hydropower_mini,7.5,0,,plan,ipp,1,1,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
