R_ID,Zone,System,Province,Resource,technology,Existing_Cap_MW,Existing_Cap_MWh,cod,status,owner,quota_allocation,New_Build,Inv_Cost_per_MWyr,Inv_Cost_per_MWhyr,capex_mw,Fixed_OM_Cost_per_MWyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Max_Cap_MW,Min_Power_MW,Ramp_Up_Percentage,Ramp_Dn_Percentage,Commit,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Up_Time,Down_Time,Eff_Up,Eff_Down,THERM,VRE,STOR,JETP,post_JETP,JETP_r,RE,priority
104,3,jawa_bali,west_jawa,gunung_salak_7,geothermal,55,0,,exploration,ipp,0,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
105,3,jawa_bali,west_jawa,gunung_salak_8,geothermal,80,0,,exploration,,,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
106,3,jawa_bali,west_jawa,gunung_salak_small_scale_binafy,geothermal,15,0,,exploration,ipp,0,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
107,6,jawa_bali,east_jawa,lisdes,solar,11.9,0,,plan,pln,0,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
108,6,jawa_bali,east_jawa,kangean_dedieselisasi,solar,16.1,0,,plan,ipp,0,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
109,3,jawa_bali,west_jawa,jawabali_kuota_tersebar,trash,49,0,,plan,ipp,1,1,2500000,0,0,125000,0,13.5,1.2,0,1,1,0,0,0,0,None,0,0,1,1,0,0,0,,,,1,
110,3,jawa_bali,west_jawa,jawa3_ftp2,coal,660,0,,funding,ipp,0,1,1360000,0,0,40000,0,0.12,224,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
111,3,jawa_bali,west_jawa,upper_cisokan_pump_storage_ftp2,pumped_storage,260,0,,construction,pln,0,0,2000000,0,0,36200,0,0.62,180,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
112,3,jawa_bali,west_jawa,upper_cisokan_pump_storage,pumped_storage,260,0,,construction,pln,0,0,2000000,0,0,36200,0,0.62,180,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
113,3,jawa_bali,west_jawa,upper_cisokan_pump_storage_ftp2,pumped_storage,260,0,,construction,pln,0,0,2000000,0,0,36200,0,0.62,180,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
114,3,jawa_bali,west_jawa,upper_cisokan_pump_storage_ftp2,pumped_storage,260,0,,construction,pln,0,0,2000000,0,0,36200,0,0.62,180,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
115,3,jawa_bali,west_jawa,jawabali_kuota_tersebar,hydropower,50,0,,plan,ipp,1,1,2000000,0,0,36200,0,0.62,180,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
116,3,jawa_bali,west_jawa,jawabali_kuota_tersebar,hydropower_mini,11.9,0,,plan,ipp,1,1,2200000,0,0,40200,0,0.48,43,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
117,3,jawa_bali,west_jawa,patuha_ftp2,geothermal,55,0,,exploration,ipp,0,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
118,3,jawa_bali,west_jawa,tangkuban_perahu_ftp2,geothermal,20,0,,plan,pln,0,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
119,3,jawa_bali,west_jawa,tangkuban_perahu_ftp2,geothermal,20,0,,plan,pln,0,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
120,3,jawa_bali,west_jawa,wayang_windu_3_ftp2,geothermal,60,0,,plan,ipp,0,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
121,3,jawa_bali,west_jawa,jawa3_ftp2,coal,660,0,,funding,ipp,0,1,1360000,0,0,40000,0,0.12,224,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
122,2,jawa_bali,banten,jawabali_kuota_tersebar,solar,20,0,,plan,pln,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
123,2,jawa_bali,banten,jawabali_kuota_tersebar,solar,20,0,,plan,ipp,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
124,3,jawa_bali,west_jawa,jawabali_kuota_tersebar,pumped_storage,760,0,,plan,ipp,1,1,2000000,0,0,36200,0,0.62,180,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
125,3,jawa_bali,west_jawa,cisolokcisukarame_ftp2,geothermal,20,0,,plan,ipp,0,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
126,3,jawa_bali,west_jawa,jawabali_kuota_tersebar,geothermal,290,0,,plan,ipp,1,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
127,3,jawa_bali,west_jawa,tampomas_ftp2,geothermal,45,0,,plan,ipp,0,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
128,4,jawa_bali,central_jawa,jawabali_1,ccgt,779,0,,construction,pln,0,0,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,,,,0,
129,4,jawa_bali,central_jawa,gunung_wugul,hydropower_mini,3,0,,plan,ipp,0,1,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
130,4,jawa_bali,central_jawa,lambur,hydropower_mini,8,0,,construction,ipp,0,0,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
131,4,jawa_bali,central_jawa,pageruyung_1,hydropower_mini,4.4,0,,construction,ipp,0,0,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
132,4,jawa_bali,central_jawa,jawa_tengah_ppp,coal,950,0,,construction,ipp,0,0,1360000,0,0,40000,0,0.12,224,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
133,4,jawa_bali,central_jawa,jawa_tengah_ppp,coal,950,0,,construction,ipp,0,0,1360000,0,0,40000,0,0.12,224,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
134,4,jawa_bali,central_jawa,jawa4_ftp2,coal,1000,0,,construction,ipp,0,0,1480000,0,0,54900,0,0.11,1200,0.25,0.05,0.05,1,60,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
135,4,jawa_bali,central_jawa,jawa4_ftp2,coal,1000,0,,construction,ipp,0,0,1480000,0,0,54900,0,0.11,1200,0.25,0.05,0.05,1,60,13.7,8.97,coal,24,24,1,1,1,0,0,,,,0,
136,4,jawa_bali,central_jawa,harjosari,hydropower_mini,9.9,0,,construction,ipp,0,0,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
137,4,jawa_bali,central_jawa,jawabali_kuota_tersebar,hydropower_mini,0.4,0,,procurement,ipp,1,1,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
138,4,jawa_bali,central_jawa,surakarta,trash,5,0,,construction,ipp,0,0,2500000,0,0,125000,0,13.5,1.2,0,1,1,0,0,0,0,None,0,0,1,1,0,0,0,,,,1,
139,4,jawa_bali,central_jawa,b_anyu_biru,hydropower_mini,0.2,0,,construction,ipp,0,0,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
140,4,jawa_bali,central_jawa,gerak_serayu,hydropower_mini,5,0,,plan,ipp,0,1,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
141,4,jawa_bali,central_jawa,jatibarang,hydropower_mini,1.5,0,,plan,ipp,0,1,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
142,4,jawa_bali,central_jawa,jawabali_kuota_tersebar,hydropower_mini,81.4,0,,plan,ipp,1,1,2000000,0,0,36200,0,0.62,180,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
143,4,jawa_bali,central_jawa,dieng_ftp2,geothermal,55,0,,construction,ipp,0,0,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
144,4,jawa_bali,central_jawa,dieng_small_scale,geothermal,10,0,,funding,ipp,0,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
145,4,jawa_bali,central_jawa,dieng_small_scale_binary,geothermal,10,0,,funding,ipp,0,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
146,2,jawa_bali,banten,jawabali_kuota_tersebar,solar,25,0,,plan,pln,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
147,4,jawa_bali,central_jawa,jawabali_kuota_tersebar,hydropower_mini,32.3,0,,plan,ipp,1,1,2200000,0,0,40200,0,0.48,43,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
148,4,jawa_bali,central_jawa,jawabali_kuota_tersebar,solar,25,0,,plan,ipp,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
149,7,jawa_bali,bali,bali_barat,solar,25,0,,funding,ipp,0,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
150,4,jawa_bali,central_jawa,jawabali_kuota_tersebar,hydropower_mini,34.4,0,,plan,ipp,1,1,2200000,0,0,40200,0,0.48,43,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
151,4,jawa_bali,central_jawa,candradimuka,geothermal,40,0,,plan,ipp,0,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
152,4,jawa_bali,central_jawa,dieng_ftp2,geothermal,55,0,,exploration,ipp,0,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
153,4,jawa_bali,central_jawa,dieng_ftp2,geothermal,55,0,,exploration,ipp,0,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
154,4,jawa_bali,central_jawa,jawabali_kuota_tersebar,geothermal,70,0,,plan,ipp,1,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
155,7,jawa_bali,bali,bali_timur,solar,25,0,,procurement,ipp,0,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
156,7,jawa_bali,bali,jawabali_kuota_tersebar,solar,25,0,,plan,pln,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
157,4,jawa_bali,central_jawa,jawabali_kuota_tersebar,trash,25,0,,plan,ipp,1,1,2500000,0,0,125000,0,13.5,1.2,0,1,1,0,0,0,0,None,0,0,1,1,0,0,0,,,,1,
158,4,jawa_bali,central_jawa,ungaran_ftp2,geothermal,55,0,,plan,pln,0,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
159,7,jawa_bali,bali,jawabali_kuota_tersebar,solar,25,0,,plan,ipp,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
160,7,jawa_bali,bali,jawabali_kuota_tersebar,solar,25,0,,plan,ipp,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
161,4,jawa_bali,central_jawa,baturaden_ftp2,geothermal,110,0,,funding,ipp,0,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
162,7,jawa_bali,bali,jawabali_kuota_tersebar,solar,25,0,,plan,pln,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
163,4,jawa_bali,central_jawa,matenggeng_ps,pumped_storage,235.8,0,,plan,pln,0,1,2000000,0,0,36200,0,0.62,180,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
164,4,jawa_bali,central_jawa,matenggeng_ps,pumped_storage,235.8,0,,plan,pln,0,1,2000000,0,0,36200,0,0.62,180,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
165,4,jawa_bali,central_jawa,matenggeng_ps,pumped_storage,235.8,0,,plan,pln,0,1,2000000,0,0,36200,0,0.62,180,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
166,4,jawa_bali,central_jawa,matenggeng_ps,pumped_storage,235.8,0,,plan,pln,0,1,2000000,0,0,36200,0,0.62,180,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
167,4,jawa_bali,central_jawa,baturaden_ftp2,geothermal,75,0,,exploration,ipp,0,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
168,4,jawa_bali,central_jawa,jawabali_kuota_tersebar,geothermal,95,0,,plan,ipp,1,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
169,2,jawa_bali,banten,jawabali_kuota_tersebar,solar,40,0,,plan,ipp,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
170,4,jawa_bali,central_jawa,jawabali_kuota_tersebar,geothermal,115,0,,exploration,,,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
171,4,jawa_bali,central_jawa,baturaden_ftp2,geothermal,35,0,,plan,ipp,0,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
172,4,jawa_bali,central_jawa,guci_ftp2,geothermal,55,0,,plan,ipp,0,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
173,3,jawa_bali,west_jawa,jawabali_kuota_tersebar,solar,40,0,,plan,ipp,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
174,6,jawa_bali,east_jawa,benowo,trash,9,0,,construction,ipp,0,0,2500000,0,0,125000,0,13.5,1.2,0,1,1,0,0,0,0,None,0,0,1,1,0,0,0,,,,1,
175,6,jawa_bali,east_jawa,kanzy_1,hydropower_mini,2.4,0,,pendanaan,ipp,0,1,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
176,6,jawa_bali,east_jawa,bayu,hydropower_mini,3.6,0,,pendanaan,ipp,0,1,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
177,6,jawa_bali,east_jawa,jatimlerek,hydropower_mini,1.7,0,,pengadaan,ipp,0,1,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
178,6,jawa_bali,east_jawa,sumberarum_2,hydropower_mini,3,0,,pendanaan,ipp,0,1,2590000,0,0,50900,0,0.48,7.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
179,3,jawa_bali,west_jawa,jawabali_kuota_tersebar,solar,40,0,,plan,ipp,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
180,4,jawa_bali,central_jawa,jawabali_kuota_tersebar,solar,40,0,,plan,ipp,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
181,4,jawa_bali,central_jawa,jawabali_kuota_tersebar,solar,40,0,,plan,pln,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
182,2,jawa_bali,banten,jawabali_kuota_tersebar,solar,50,0,,plan,ipp,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
183,2,jawa_bali,banten,jawabali_kuota_tersebar,solar,50,0,,plan,ipp,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
184,4,jawa_bali,central_jawa,jawabali_kuota_tersebar,solar,50,0,,plan,pln,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
185,4,jawa_bali,central_jawa,jawabali_kuota_tersebar,solar,50,0,,plan,ipp,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
186,6,jawa_bali,east_jawa,jawabali_kuota_tersebar,solar,50,0,,plan,pln,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
187,6,jawa_bali,east_jawa,jawabali_kuota_tersebar,solar,50,0,,plan,ipp,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
188,6,jawa_bali,east_jawa,jawabali_kuota_tersebar,solar,50,0,,plan,ipp,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
189,6,jawa_bali,east_jawa,jawabali_kuota_tersebar,hydropower_mini,10.9,0,,plan,ipp,1,1,2200000,0,0,40200,0,0.48,43,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
190,6,jawa_bali,east_jawa,ijen_ftp2,geothermal,55,0,,exploration,ipp,0,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
191,6,jawa_bali,east_jawa,jawabali_kuota_tersebar,solar,50,0,,plan,ipp,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
192,6,jawa_bali,east_jawa,jawabali_kuota_tersebar,solar,50,0,,plan,ipp,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
193,6,jawa_bali,east_jawa,jawabali_kuota_tersebar,solar,50,0,,plan,pln,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
194,6,jawa_bali,east_jawa,jawabali_kuota_tersebar,hydropower_mini,33.7,0,,plan,ipp,1,1,2200000,0,0,40200,0,0.48,43,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
195,3,jawa_bali,west_jawa,jawabali_kuota_tersebar,solar,65,0,,plan,pln,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
196,2,jawa_bali,banten,jawabali_kuota_tersebar,solar,80,0,,plan,pln,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
197,6,jawa_bali,east_jawa,ijen_ftp2,geothermal,55,0,,exploration,ipp,0,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
198,3,jawa_bali,west_jawa,jawabali_kuota_tersebar,solar,100,0,,plan,pln,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
199,6,jawa_bali,east_jawa,telaga_ngebel_ftp2,geothermal,55,0,,exploration,ipp,0,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
200,3,jawa_bali,west_jawa,jawabali_kuota_tersebar,solar,100,0,,plan,ipp,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
201,4,jawa_bali,central_jawa,jawabali_kuota_tersebar,solar,100,0,,plan,ipp,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
202,4,jawa_bali,central_jawa,jawabali_kuota_tersebar,solar,100,0,,plan,ipp,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
203,6,jawa_bali,east_jawa,jawabali_kuota_tersebar,solar,100,0,,plan,pln,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
204,6,jawa_bali,east_jawa,jawabali_kuota_tersebar,geothermal,60,0,,plan,ipp,1,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
205,6,jawa_bali,east_jawa,jawabali_kuota_tersebar,solar,100,0,,plan,ipp,1,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,,,,1,
206,6,jawa_bali,east_jawa,telaga_ngebel_ftp2,geothermal,55,0,,plan,ipp,0,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
207,6,jawa_bali,east_jawa,telaga_ngebel_ftp2,geothermal,55,0,,plan,ipp,0,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,,,,1,
208,6,jawa_bali,east_jawa,grindulu,pumped_storage,250,0,,plan,pln,0,1,2000000,0,0,36200,0,0.62,180,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
209,6,jawa_bali,east_jawa,grindulu,pumped_storage,250,0,,plan,pln,0,1,2000000,0,0,36200,0,0.62,180,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,,,,1,
